household_id,person_name,gender,age,age_range,father_name,mother_name,partner_name,children_count,living_place_name,working_place_name
HH_2907,Person_7436,male,29,25-29,Person_7437,,,0,,Madrid
HH_2907,Person_7437,male,59,55-59,,,Person_7438,2,,Madrid
HH_2907,Person_7438,male,55,55-59,,,Person_7437,0,,Madrid
HH_2908,Person_7439,female,3,0-4,,Person_7442,,0,,
HH_2908,Person_7440,male,11,10-14,,Person_7442,,0,,
HH_2908,Person_7441,female,1,0-4,,Person_7442,,0,,
HH_2908,Person_7442,female,37,35-39,,,Person_7443,3,,Spik Leben
HH_2908,Person_7443,female,36,35-39,,,Person_7442,0,,Madrid
HH_2909,Person_7444,female,27,25-29,Person_7445,,,0,Fuenlabrada,Edificio Juan Benet
HH_2909,Person_7445,male,55,55-59,,,,1,Fuenlabrada,
HH_2910,Person_7446,female,98,95-99,,,,0,,
HH_2911,Person_7447,male,22,20-24,Person_7448,,,0,,Mostoles
HH_2911,Person_7448,male,50,50-54,,,Person_7449,1,,Getafe norte
HH_2911,Person_7449,male,49,45-49,,,Person_7448,0,,Madrid
HH_2912,Person_7450,female,79,75-79,,,,0,,
HH_2913,Person_7451,female,19,15-19,,Person_7452,,0,,
HH_2913,Person_7452,female,52,50-54,,,,1,,Madrid
HH_2914,Person_7453,female,81,80-84,,,,0,,
HH_2914,Person_7454,female,71,70-74,,,,0,,
HH_2914,Person_7455,male,76,75-79,,,,0,,
HH_2914,Person_7456,male,25,25-29,,,,0,,Grúas Aguado
HH_2914,Person_7457,male,43,40-44,,,,0,,Madrid
HH_2915,Person_7458,male,27,25-29,,,,0,Alcorcon,
HH_2916,Person_7459,female,77,75-79,,,,0,,
HH_2916,Person_7460,female,22,20-24,,,,0,,Madrid
HH_2917,Person_7461,female,27,25-29,,,,0,,Madrid
HH_2918,Person_7462,female,3,0-4,,Person_7464,,0,,
HH_2918,Person_7463,male,34,30-34,,Person_7464,,0,,
HH_2918,Person_7464,female,65,65-69,,,Person_7465,2,,
HH_2918,Person_7465,female,69,65-69,,,Person_7464,0,,
HH_2919,Person_7466,female,42,40-44,,,,0,,Mostoles
HH_2919,Person_7467,female,81,80-84,,,,0,,
HH_2920,Person_7468,female,19,15-19,Person_7470,,,0,,Biblioteca Rey Pastor
HH_2920,Person_7469,male,27,25-29,Person_7470,,,0,,
HH_2920,Person_7470,male,67,65-69,,,,2,,
HH_2921,Person_7471,male,54,50-54,,,,0,,Madrid
HH_2921,Person_7472,male,66,65-69,,,,0,,
HH_2922,Person_7473,male,0,0-4,Person_7474,,,0,Getafe norte,
HH_2922,Person_7474,male,38,35-39,,,Person_7475,1,Getafe norte,
HH_2922,Person_7475,male,31,30-34,,,Person_7474,0,Getafe norte,
HH_2923,Person_7476,male,84,80-84,,,,0,,
HH_2923,Person_7477,male,93,90-94,,,,0,,
HH_2924,Person_7478,male,11,10-14,Person_7480,,,0,Getafe norte,Escuela Municipal de Música Manuel Rodríguez Sales
HH_2924,Person_7479,male,27,25-29,Person_7480,,,0,Getafe norte,
HH_2924,Person_7480,male,63,60-64,,,Person_7481,2,Getafe norte,
HH_2924,Person_7481,male,55,55-59,,,Person_7480,0,Getafe norte,
HH_2925,Person_7482,female,41,40-44,,Person_7483,,0,,Madrid
HH_2925,Person_7483,female,68,65-69,,,Person_7484,1,,
HH_2925,Person_7484,female,62,60-64,,,Person_7483,0,,Madrid
HH_2926,Person_7485,female,28,25-29,,Person_7486,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_2926,Person_7486,female,68,65-69,,,Person_7487,1,,
HH_2926,Person_7487,female,56,55-59,,,Person_7486,0,,Madrid
HH_2927,Person_7488,female,25,25-29,Person_7490,,,0,Fuenlabrada,
HH_2927,Person_7489,female,34,30-34,Person_7490,,,0,Fuenlabrada,
HH_2927,Person_7490,male,70,70-74,,,,2,Fuenlabrada,
HH_2928,Person_7491,male,31,30-34,Person_7492,,,0,Madrid,Maxam
HH_2928,Person_7492,male,72,70-74,,,Person_7493,1,Madrid,
HH_2928,Person_7493,male,51,50-54,,,Person_7492,0,Madrid,Bar Saloon El Paso
HH_2929,Person_7494,female,65,65-69,,,,0,,
HH_2929,Person_7495,female,81,80-84,,,,0,,
HH_2929,Person_7496,male,51,50-54,,,,0,,Madrid
HH_2930,Person_7497,male,60,60-64,,Person_7498,,0,,
HH_2930,Person_7498,female,95,95-99,,,,1,,
HH_2931,Person_7499,male,25,25-29,Person_7502,,,0,,Biblioteca Rey Pastor
HH_2931,Person_7500,female,3,0-4,Person_7502,,,0,,
HH_2931,Person_7501,male,11,10-14,Person_7502,,,0,,
HH_2931,Person_7502,male,58,55-59,,,Person_7503,3,,Madrid
HH_2931,Person_7503,male,56,55-59,,,Person_7502,0,,
HH_2932,Person_7504,female,30,30-34,Person_7505,,,0,Madrid,
HH_2932,Person_7505,male,74,70-74,,,,1,Madrid,
HH_2933,Person_7506,male,89,85-89,,,,0,,
HH_2934,Person_7507,male,44,40-44,,,,0,Extremadura,
HH_2935,Person_7508,female,26,25-29,,,,0,,
HH_2935,Person_7509,male,45,45-49,,,,0,,Madrid
HH_2936,Person_7510,male,15,15-19,,Person_7513,,0,,
HH_2936,Person_7511,female,4,0-4,,Person_7513,,0,,
HH_2936,Person_7512,male,5,5-9,,Person_7513,,0,,
HH_2936,Person_7513,female,48,45-49,,,Person_7514,3,,Alcorcon
HH_2936,Person_7514,female,48,45-49,,,Person_7513,0,,Madrid
HH_2937,Person_7515,female,18,15-19,,Person_7517,,0,Fuenlabrada,
HH_2937,Person_7516,female,26,25-29,,Person_7517,,0,Fuenlabrada,Edificio Juan Benet
HH_2937,Person_7517,female,62,60-64,,,Person_7518,2,Fuenlabrada,
HH_2937,Person_7518,female,88,85-89,,,Person_7517,0,Fuenlabrada,
HH_2938,Person_7519,female,11,10-14,Person_7522,,,0,,
HH_2938,Person_7520,male,9,5-9,Person_7522,,,0,,
HH_2938,Person_7521,male,0,0-4,Person_7522,,,0,,
HH_2938,Person_7522,male,44,40-44,,,Person_7523,3,,Madrid
HH_2938,Person_7523,male,40,40-44,,,Person_7522,0,,Madrid
HH_2939,Person_7524,female,46,45-49,,,,0,Madrid,
HH_2940,Person_7525,female,36,35-39,,Person_7527,,0,,Madrid
HH_2940,Person_7526,female,27,25-29,,Person_7527,,0,,Biblioteca Rey Pastor
HH_2940,Person_7527,female,54,50-54,,,Person_7528,2,,Alcorcon
HH_2940,Person_7528,female,57,55-59,,,Person_7527,0,,Madrid
HH_2941,Person_7529,female,93,90-94,,,,0,,
HH_2942,Person_7530,male,29,25-29,,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_2943,Person_7531,female,68,65-69,,,,0,,
HH_2944,Person_7532,female,55,55-59,,,,0,,Logista
HH_2944,Person_7533,male,95,95-99,,,,0,,
HH_2945,Person_7534,female,23,20-24,Person_7535,,,0,Mostoles,Carrefour Express
HH_2945,Person_7535,male,65,65-69,,,Person_7536,1,Mostoles,
HH_2945,Person_7536,male,42,40-44,,,Person_7535,0,Mostoles,
HH_2946,Person_7537,female,83,80-84,,,,0,,
HH_2947,Person_7538,male,7,5-9,Person_7542,,,0,,
HH_2947,Person_7539,female,3,0-4,Person_7542,,,0,,
HH_2947,Person_7540,female,3,0-4,Person_7542,,,0,,
HH_2947,Person_7541,male,3,0-4,Person_7542,,,0,,
HH_2947,Person_7542,male,37,35-39,,,,4,,Madrid
HH_2948,Person_7543,male,22,20-24,Person_7544,,,0,,Madrid
HH_2948,Person_7544,male,55,55-59,,,Person_7545,1,,Madrid
HH_2948,Person_7545,male,72,70-74,,,Person_7544,0,,
HH_2949,Person_7546,male,34,30-34,,,,0,,Madrid
HH_2950,Person_7547,male,40,40-44,,Person_7548,,0,Madrid,
HH_2950,Person_7548,female,75,75-79,,,,1,Madrid,
HH_2951,Person_7549,male,41,40-44,Person_7550,,,0,,
HH_2951,Person_7550,male,56,55-59,,,Person_7551,1,,Alcorcon
HH_2951,Person_7551,male,35,35-39,,,Person_7550,0,,Fuenlabrada
HH_2952,Person_7552,female,14,10-14,,Person_7553,,0,,
HH_2952,Person_7553,female,58,55-59,,,,1,,Madrid
HH_2953,Person_7554,male,39,35-39,,,,0,Alcorcon,
HH_2953,Person_7555,female,48,45-49,,,,0,Alcorcon,
HH_2954,Person_7556,female,87,85-89,,,,0,,
HH_2955,Person_7557,male,31,30-34,Person_7558,,,0,,Madrid
HH_2955,Person_7558,male,58,55-59,,,Person_7559,1,,Madrid
HH_2955,Person_7559,male,56,55-59,,,Person_7558,0,,Madrid
HH_2956,Person_7560,female,8,5-9,Person_7562,,,0,,
HH_2956,Person_7561,female,16,15-19,Person_7562,,,0,,
HH_2956,Person_7562,male,47,45-49,,,,2,,
HH_2957,Person_7563,female,94,90-94,,,,0,,
HH_2958,Person_7564,female,20,20-24,,Person_7566,,0,Madrid,Parque Científico de la Universidad Carlos III de Madrid
HH_2958,Person_7565,male,25,25-29,,Person_7566,,0,Madrid,Aceros IMS
HH_2958,Person_7566,female,56,55-59,,,Person_7567,2,Madrid,
HH_2958,Person_7567,female,59,55-59,,,Person_7566,0,Madrid,
HH_2959,Person_7568,male,6,5-9,Person_7570,,,0,Madrid,
HH_2959,Person_7569,male,12,10-14,Person_7570,,,0,Madrid,
HH_2959,Person_7570,male,27,25-29,,,,2,Madrid,Edificio Torres Quevedo
HH_2960,Person_7571,male,39,35-39,,,,0,Fuenlabrada,
HH_2960,Person_7572,male,77,75-79,,,,0,Fuenlabrada,
HH_2961,Person_7573,female,35,35-39,,,,0,Madrid,Centro de Salud Marie Curie
HH_2962,Person_7574,male,22,20-24,,,,0,Madrid,
HH_2962,Person_7575,female,67,65-69,,,,0,Madrid,
HH_2963,Person_7576,female,90,90-94,,,,0,,
HH_2964,Person_7577,male,36,35-39,Person_7578,,,0,,Madrid
HH_2964,Person_7578,male,80,80-84,,,Person_7579,1,,
HH_2964,Person_7579,male,43,40-44,,,Person_7578,0,,Madrid
HH_2965,Person_7580,male,23,20-24,,Person_7582,,0,,Edificio Torres Quevedo
HH_2965,Person_7581,male,26,25-29,,Person_7582,,0,,
HH_2965,Person_7582,female,64,60-64,,,,2,,Madrid
HH_2966,Person_7583,female,32,30-34,Person_7584,,,0,,Madrid
HH_2966,Person_7584,male,57,55-59,,,Person_7585,1,,Getafe norte
HH_2966,Person_7585,male,46,45-49,,,Person_7584,0,,Madrid
HH_2967,Person_7586,female,30,30-34,Person_7587,,,0,Fuenlabrada,Edificio Juan Benet
HH_2967,Person_7587,male,56,55-59,,,Person_7588,1,Fuenlabrada,
HH_2967,Person_7588,male,49,45-49,,,Person_7587,0,Fuenlabrada,
HH_2968,Person_7589,female,11,10-14,,Person_7592,,0,,
HH_2968,Person_7590,male,15,15-19,,Person_7592,,0,,
HH_2968,Person_7591,female,21,20-24,,Person_7592,,0,,Biblioteca Rey Pastor
HH_2968,Person_7592,female,53,50-54,,,,3,,Fuenlabrada
HH_2969,Person_7593,female,76,75-79,,,,0,,
HH_2970,Person_7594,male,58,55-59,,,,0,,Madrid
HH_2970,Person_7595,male,55,55-59,,,,0,,Madrid
HH_2971,Person_7596,female,27,25-29,,Person_7597,,0,Madrid,
HH_2971,Person_7597,female,62,60-64,,,Person_7598,1,Madrid,
HH_2971,Person_7598,female,75,75-79,,,Person_7597,0,Madrid,
HH_2972,Person_7599,female,6,5-9,Person_7601,,,0,,
HH_2972,Person_7600,female,29,25-29,Person_7601,,,0,,
HH_2972,Person_7601,male,68,65-69,,,Person_7602,2,,
HH_2972,Person_7602,male,46,45-49,,,Person_7601,0,,Madrid
HH_2973,Person_7603,female,58,55-59,,,,0,,Mostoles
HH_2974,Person_7604,female,35,35-39,,,,0,,Madrid
HH_2974,Person_7605,male,83,80-84,,,,0,,
HH_2975,Person_7606,female,16,15-19,,Person_7607,,0,,
HH_2975,Person_7607,female,42,40-44,,,,1,,
HH_2976,Person_7608,male,23,20-24,Person_7609,,,0,,Biblioteca Rey Pastor
HH_2976,Person_7609,male,55,55-59,,,,1,,Madrid
HH_2977,Person_7610,female,40,40-44,,,,0,Getafe norte,
HH_2978,Person_7611,male,12,10-14,,Person_7613,,0,,
HH_2978,Person_7612,female,34,30-34,,Person_7613,,0,,Madrid
HH_2978,Person_7613,female,73,70-74,,,Person_7614,2,,
HH_2978,Person_7614,female,56,55-59,,,Person_7613,0,,Madrid
HH_2979,Person_7615,female,2,0-4,,Person_7617,,0,,Escuela Infantil Rosa Caramelo
HH_2979,Person_7616,male,35,35-39,,Person_7617,,0,,Madrid
HH_2979,Person_7617,female,74,70-74,,,Person_7618,2,,
HH_2979,Person_7618,female,69,65-69,,,Person_7617,0,,
HH_2980,Person_7619,male,82,80-84,,,,0,,
HH_2980,Person_7620,male,94,90-94,,,,0,,
HH_2981,Person_7621,female,87,85-89,,,,0,,
HH_2982,Person_7622,female,13,10-14,,Person_7624,,0,,
HH_2982,Person_7623,male,27,25-29,,Person_7624,,0,,Fundación IMDEA Networks
HH_2982,Person_7624,female,71,70-74,,,Person_7625,2,,
HH_2982,Person_7625,female,85,85-89,,,Person_7624,0,,
HH_2983,Person_7626,female,31,30-34,,Person_7627,,0,,
HH_2983,Person_7627,female,64,60-64,,,Person_7628,1,,Madrid
HH_2983,Person_7628,female,80,80-84,,,Person_7627,0,,
HH_2984,Person_7629,male,17,15-19,,Person_7630,,0,Fuenlabrada,
HH_2984,Person_7630,female,35,35-39,,,Person_7631,1,Fuenlabrada,
HH_2984,Person_7631,female,40,40-44,,,Person_7630,0,Fuenlabrada,
HH_2985,Person_7632,female,82,80-84,,,,0,Madrid,
HH_2986,Person_7633,female,34,30-34,,Person_7634,,0,,Madrid
HH_2986,Person_7634,female,75,75-79,,,Person_7635,1,,
HH_2986,Person_7635,female,93,90-94,,,Person_7634,0,,
HH_2987,Person_7636,female,93,90-94,,,,0,,
HH_2988,Person_7637,male,22,20-24,,Person_7638,,0,,Biblioteca Rey Pastor
HH_2988,Person_7638,female,51,50-54,,,Person_7639,1,,Madrid
HH_2988,Person_7639,female,90,90-94,,,Person_7638,0,,
HH_2989,Person_7640,male,6,5-9,,Person_7641,,0,Madrid,
HH_2989,Person_7641,female,31,30-34,,,Person_7642,1,Madrid,
HH_2989,Person_7642,female,29,25-29,,,Person_7641,0,Madrid,
HH_2990,Person_7643,female,12,10-14,Person_7645,,,0,Madrid,
HH_2990,Person_7644,female,34,30-34,Person_7645,,,0,Madrid,
HH_2990,Person_7645,male,72,70-74,,,Person_7646,2,Madrid,
HH_2990,Person_7646,male,97,95-99,,,Person_7645,0,Madrid,
HH_2991,Person_7647,male,25,25-29,,Person_7648,,0,,Biblioteca Rey Pastor
HH_2991,Person_7648,female,42,40-44,,,,1,,Madrid
HH_2992,Person_7649,male,35,35-39,,,,0,Madrid,
HH_2993,Person_7650,female,30,30-34,,,,0,,Madrid
HH_2994,Person_7651,female,35,35-39,Person_7653,,,0,,Madrid
HH_2994,Person_7652,female,45,45-49,Person_7653,,,0,,Alcorcon
HH_2994,Person_7653,male,79,75-79,,,,2,,
HH_2995,Person_7654,male,17,15-19,Person_7656,,,0,,
HH_2995,Person_7655,male,32,30-34,Person_7656,,,0,,Getafe norte
HH_2995,Person_7656,male,59,55-59,,,Person_7657,2,,Madrid
HH_2995,Person_7657,male,58,55-59,,,Person_7656,0,,Getafe norte
HH_2996,Person_7658,female,49,45-49,,,,0,,Madrid
HH_2996,Person_7659,female,86,85-89,,,,0,,
HH_2997,Person_7660,male,3,0-4,Person_7664,,,0,,Escuela Infantil Rosa Caramelo
HH_2997,Person_7661,male,2,0-4,Person_7664,,,0,,
HH_2997,Person_7662,female,13,10-14,Person_7664,,,0,,
HH_2997,Person_7663,male,3,0-4,Person_7664,,,0,,
HH_2997,Person_7664,male,32,30-34,,,,4,,Madrid
HH_2998,Person_7665,male,50,50-54,,,,0,,Madrid
HH_2998,Person_7666,female,69,65-69,,,,0,,
HH_2999,Person_7667,female,40,40-44,,,,0,,
HH_3000,Person_7668,female,19,15-19,,,,0,Madrid,Parque Científico de la Universidad Carlos III de Madrid
HH_3000,Person_7669,male,43,40-44,,,,0,Madrid,
HH_3001,Person_7670,female,93,90-94,,,,0,Madrid,
HH_3002,Person_7671,male,75,75-79,,,,0,,
HH_3002,Person_7672,female,47,45-49,,,,0,,
HH_3002,Person_7673,female,31,30-34,,,,0,,Madrid
HH_3003,Person_7674,male,34,30-34,,,,0,Madrid,
HH_3004,Person_7675,female,16,15-19,Person_7679,,,0,,
HH_3004,Person_7676,male,2,0-4,Person_7679,,,0,,
HH_3004,Person_7677,male,15,15-19,Person_7679,,,0,,
HH_3004,Person_7678,female,19,15-19,Person_7679,,,0,,Madrid
HH_3004,Person_7679,male,63,60-64,,,,4,,Madrid
HH_3005,Person_7680,male,25,25-29,Person_7683,,,0,,
HH_3005,Person_7681,male,7,5-9,Person_7683,,,0,,
HH_3005,Person_7682,female,30,30-34,Person_7683,,,0,,Parque Científico de la Universidad Carlos III de Madrid
HH_3005,Person_7683,male,61,60-64,,,,3,,Madrid
HH_3006,Person_7684,female,31,30-34,,,,0,,Getafe norte
HH_3007,Person_7685,female,5,5-9,Person_7687,,,0,Alcorcon,
HH_3007,Person_7686,female,34,30-34,Person_7687,,,0,Alcorcon,
HH_3007,Person_7687,male,64,60-64,,,Person_7688,2,Alcorcon,
HH_3007,Person_7688,male,76,75-79,,,Person_7687,0,Alcorcon,
HH_3008,Person_7689,male,36,35-39,Person_7690,,,0,,Ford
HH_3008,Person_7690,male,72,70-74,,,Person_7691,1,,
HH_3008,Person_7691,male,91,90-94,,,Person_7690,0,,
HH_3009,Person_7692,male,64,60-64,,,,0,,Getafe norte
HH_3009,Person_7693,male,99,95-99,,,,0,,
HH_3010,Person_7694,male,7,5-9,,Person_7695,,0,,
HH_3010,Person_7695,female,44,40-44,,,Person_7696,1,,Madrid
HH_3010,Person_7696,female,35,35-39,,,Person_7695,0,,
HH_3011,Person_7697,female,12,10-14,,Person_7701,,0,Mazda,
HH_3011,Person_7698,male,11,10-14,,Person_7701,,0,Mazda,
HH_3011,Person_7699,female,0,0-4,,Person_7701,,0,Mazda,
HH_3011,Person_7700,male,19,15-19,,Person_7701,,0,Mazda,
HH_3011,Person_7701,female,58,55-59,,,,4,Mazda,Madrid
HH_3012,Person_7702,male,88,85-89,,,,0,,
HH_3012,Person_7703,female,50,50-54,,,,0,,Madrid
HH_3013,Person_7704,male,11,10-14,Person_7705,,,0,,
HH_3013,Person_7705,male,45,45-49,,,Person_7706,1,,Madrid
HH_3013,Person_7706,male,40,40-44,,,Person_7705,0,,Madrid
HH_3014,Person_7707,female,3,0-4,,Person_7708,,0,Getafe norte,
HH_3014,Person_7708,female,28,25-29,,,,1,Getafe norte,
HH_3015,Person_7709,female,49,45-49,,,,0,,Madrid
HH_3015,Person_7710,female,44,40-44,,,,0,,Madrid
HH_3016,Person_7711,male,31,30-34,,Person_7712,,0,,Madrid
HH_3016,Person_7712,female,65,65-69,,,Person_7713,1,,
HH_3016,Person_7713,female,66,65-69,,,Person_7712,0,,
HH_3017,Person_7714,male,29,25-29,Person_7715,,,0,,Madrid
HH_3017,Person_7715,male,68,65-69,,,,1,,
HH_3018,Person_7716,male,54,50-54,,,,0,Extremadura,
HH_3018,Person_7717,male,35,35-39,,,,0,Extremadura,
HH_3019,Person_7718,female,6,5-9,,Person_7719,,0,,
HH_3019,Person_7719,female,24,20-24,,,,1,,
HH_3020,Person_7720,male,14,10-14,Person_7721,,,0,Madrid,
HH_3020,Person_7721,male,42,40-44,,,,1,Madrid,
HH_3021,Person_7722,female,84,80-84,,,,0,Fuenlabrada,
HH_3022,Person_7723,female,41,40-44,Person_7724,,,0,,Madrid
HH_3022,Person_7724,male,83,80-84,,,Person_7725,1,,
HH_3022,Person_7725,male,57,55-59,,,Person_7724,0,,Madrid
HH_3023,Person_7726,male,3,0-4,,Person_7729,,0,,Escuela Infantil Rosa Caramelo
HH_3023,Person_7727,female,4,0-4,,Person_7729,,0,,
HH_3023,Person_7728,female,13,10-14,,Person_7729,,0,,
HH_3023,Person_7729,female,48,45-49,,,,3,,Madrid
HH_3024,Person_7730,female,61,60-64,Person_7731,,,0,Madrid,
HH_3024,Person_7731,male,87,85-89,,,,1,Madrid,
HH_3025,Person_7732,female,5,5-9,Person_7734,,,0,Alcorcon,
HH_3025,Person_7733,male,26,25-29,Person_7734,,,0,Alcorcon,
HH_3025,Person_7734,male,60,60-64,,,Person_7735,2,Alcorcon,
HH_3025,Person_7735,male,82,80-84,,,Person_7734,0,Alcorcon,
HH_3026,Person_7736,female,28,25-29,,,,0,,Madrid
HH_3027,Person_7737,male,53,50-54,,,,0,,Madrid
HH_3027,Person_7738,female,80,80-84,,,,0,,
HH_3028,Person_7739,male,78,75-79,,,,0,,
HH_3028,Person_7740,male,99,95-99,,,,0,,
HH_3028,Person_7741,female,99,95-99,,,,0,,
HH_3028,Person_7742,female,80,80-84,,,,0,,
HH_3028,Person_7743,male,76,75-79,,,,0,,
HH_3029,Person_7744,male,66,65-69,,,,0,Centro de Salud Leganés Norte,
HH_3029,Person_7745,male,86,85-89,,,,0,Centro de Salud Leganés Norte,
HH_3030,Person_7746,male,79,75-79,,,,0,,
HH_3030,Person_7747,female,48,45-49,,,,0,,Madrid
HH_3031,Person_7748,male,39,35-39,,,,0,,Alcorcon
HH_3032,Person_7749,male,5,5-9,,Person_7750,,0,Madrid,
HH_3032,Person_7750,female,36,35-39,,,Person_7751,1,Madrid,Car Wash
HH_3032,Person_7751,female,39,35-39,,,Person_7750,0,Madrid,
HH_3033,Person_7752,male,44,40-44,Person_7753,,,0,Madrid,
HH_3033,Person_7753,male,69,65-69,,,Person_7754,1,Madrid,
HH_3033,Person_7754,male,74,70-74,,,Person_7753,0,Madrid,
HH_3034,Person_7755,male,22,20-24,Person_7756,,,0,,Madrid
HH_3034,Person_7756,male,53,50-54,,,Person_7757,1,,Madrid
HH_3034,Person_7757,male,56,55-59,,,Person_7756,0,,Madrid
HH_3035,Person_7758,female,69,65-69,,,,0,,
HH_3036,Person_7759,male,25,25-29,Person_7760,,,0,Madrid,Edificio Torres Quevedo
HH_3036,Person_7760,male,59,55-59,,,,1,Madrid,
HH_3037,Person_7761,male,76,75-79,,,,0,,
HH_3037,Person_7762,female,22,20-24,,,,0,,Fundación IMDEA Networks
HH_3038,Person_7763,male,2,0-4,,Person_7766,,0,,
HH_3038,Person_7764,male,10,10-14,,Person_7766,,0,,
HH_3038,Person_7765,female,3,0-4,,Person_7766,,0,,
HH_3038,Person_7766,female,38,35-39,,,Person_7767,3,,
HH_3038,Person_7767,female,34,30-34,,,Person_7766,0,,Madrid
HH_3039,Person_7768,female,69,65-69,,,,0,,
HH_3040,Person_7769,male,81,80-84,Person_7770,,,0,,
HH_3040,Person_7770,male,121,100-120,,,,1,,
HH_3041,Person_7771,male,85,85-89,,,,0,,
HH_3041,Person_7772,female,83,80-84,,,,0,,
HH_3042,Person_7773,male,31,30-34,,,,0,,Madrid
HH_3043,Person_7774,male,39,35-39,Person_7775,,,0,,Madrid
HH_3043,Person_7775,male,74,70-74,,,,1,,
HH_3044,Person_7776,male,93,90-94,,,,0,Alcorcon,
HH_3044,Person_7777,male,58,55-59,,,,0,Alcorcon,Iberdrola Distribución Eléctrica
HH_3045,Person_7778,male,2,0-4,,Person_7780,,0,,Escuela Infantil Rosa Caramelo
HH_3045,Person_7779,female,26,25-29,,Person_7780,,0,,Edificio Agustín de Betancourt
HH_3045,Person_7780,female,57,55-59,,,Person_7781,2,,Madrid
HH_3045,Person_7781,female,67,65-69,,,Person_7780,0,,
HH_3046,Person_7782,male,31,30-34,Person_7783,,,0,,Madrid
HH_3046,Person_7783,male,69,65-69,,,Person_7784,1,,
HH_3046,Person_7784,male,47,45-49,,,Person_7783,0,,Madrid
HH_3047,Person_7785,female,33,30-34,,,,0,Madrid,
HH_3047,Person_7786,female,48,45-49,,,,0,Madrid,Escuela Infantil El Romancero
HH_3048,Person_7787,male,9,5-9,,Person_7788,,0,,guardería
HH_3048,Person_7788,female,43,40-44,,,,1,,Madrid
HH_3049,Person_7789,female,79,75-79,,,,0,,
HH_3049,Person_7790,female,32,30-34,,,,0,,Madrid
HH_3050,Person_7791,male,18,15-19,Person_7793,,,0,,Edificio Torres Quevedo
HH_3050,Person_7792,male,28,25-29,Person_7793,,,0,,Fuenlabrada
HH_3050,Person_7793,male,45,45-49,,,Person_7794,2,,Madrid
HH_3050,Person_7794,male,43,40-44,,,Person_7793,0,,
HH_3051,Person_7795,male,9,5-9,,Person_7797,,0,,
HH_3051,Person_7796,male,31,30-34,,Person_7797,,0,,Madrid
HH_3051,Person_7797,female,75,75-79,,,Person_7798,2,,
HH_3051,Person_7798,female,88,85-89,,,Person_7797,0,,
HH_3052,Person_7799,male,20,20-24,,Person_7800,,0,Madrid,
HH_3052,Person_7800,female,47,45-49,,,Person_7801,1,Madrid,
HH_3052,Person_7801,female,46,45-49,,,Person_7800,0,Madrid,
HH_3053,Person_7802,male,16,15-19,,Person_7803,,0,,
HH_3053,Person_7803,female,45,45-49,,,Person_7804,1,,Madrid
HH_3053,Person_7804,female,56,55-59,,,Person_7803,0,,Fuenlabrada
HH_3054,Person_7805,female,69,65-69,,,,0,,
HH_3055,Person_7806,male,22,20-24,,Person_7808,,0,Madrid,
HH_3055,Person_7807,female,25,25-29,,Person_7808,,0,Madrid,
HH_3055,Person_7808,female,60,60-64,,,Person_7809,2,Madrid,
HH_3055,Person_7809,female,62,60-64,,,Person_7808,0,Madrid,
HH_3056,Person_7810,male,32,30-34,,,,0,,
HH_3057,Person_7811,male,31,30-34,Person_7812,,,0,,Madrid
HH_3057,Person_7812,male,74,70-74,,,,1,,
HH_3058,Person_7813,female,23,20-24,,Person_7815,,0,,Madrid
HH_3058,Person_7814,male,28,25-29,,Person_7815,,0,,Edificio Agustín de Betancourt
HH_3058,Person_7815,female,60,60-64,,,Person_7816,2,,Getafe norte
HH_3058,Person_7816,female,77,75-79,,,Person_7815,0,,
HH_3059,Person_7817,female,40,40-44,Person_7818,,,0,,Madrid
HH_3059,Person_7818,male,84,80-84,,,Person_7819,1,,
HH_3059,Person_7819,male,72,70-74,,,Person_7818,0,,
HH_3060,Person_7820,female,23,20-24,,Person_7821,,0,,Biblioteca Rey Pastor
HH_3060,Person_7821,female,38,35-39,,,Person_7822,1,,Madrid
HH_3060,Person_7822,female,35,35-39,,,Person_7821,0,,Madrid
HH_3061,Person_7823,male,19,15-19,,Person_7824,,0,,Madrid
HH_3061,Person_7824,female,60,60-64,,,,1,,
HH_3062,Person_7825,male,21,20-24,Person_7826,,,0,,Edificio Juan Benet
HH_3062,Person_7826,male,62,60-64,,,Person_7827,1,,Madrid
HH_3062,Person_7827,male,64,60-64,,,Person_7826,0,,
HH_3063,Person_7828,male,26,25-29,Person_7829,,,0,,
HH_3063,Person_7829,male,63,60-64,,,,1,,Extremadura
HH_3064,Person_7830,female,10,10-14,,Person_7834,,0,,
HH_3064,Person_7831,female,6,5-9,,Person_7834,,0,,
HH_3064,Person_7832,female,20,20-24,,Person_7834,,0,,Edificio Juan Benet
HH_3064,Person_7833,female,7,5-9,,Person_7834,,0,,
HH_3064,Person_7834,female,37,35-39,,,,4,,Madrid
HH_3065,Person_7835,male,47,45-49,,,,0,,
HH_3065,Person_7836,female,81,80-84,,,,0,,
HH_3066,Person_7837,female,15,15-19,Person_7839,,,0,,
HH_3066,Person_7838,male,20,20-24,Person_7839,,,0,,Madrid
HH_3066,Person_7839,male,49,45-49,,,,2,,Madrid
HH_3067,Person_7840,female,67,65-69,,,,0,,
HH_3067,Person_7841,female,60,60-64,,,,0,,Getafe norte
HH_3068,Person_7842,female,34,30-34,,,,0,,
